date,produit,categorie,prix,quantite,ville,mode_paiement,vendeur,chiffre_affaires
2024-06-07,Huawei Nova 13,Électronique,182766.0,2.0,Dakar,Wave,V002,365532.0
2024-03-18,Crème éclaircissante 500ml,Cosmétiques,8897.0,2.0,Dakar,Free Money,V028,17794.0
2024-07-28,Climatiseur 12000 BTU,Électroménager,345600.0,1.0,Kaolack,Orange Money,V013,345600.0
2024-07-14,Sucre cristallisé 50kg,Alimentation,29755.0,1.0,Dakar,Espèces,V012,29755.0
2024-11-02,Huawei Nova 13,Électronique,181289.0,1.0,Dakar,Orange Money,V034,181289.0
2024-12-19,Tissu Wax 6 yards,Textile,16303.0,3.0,Saint-Louis,Orange Money,V017,48909.0
2024-06-27,Sarouel coton,Textile,11570.0,2.0,Thiès,Espèces,V045,23140.0
2024-07-11,Tôles ondulées (unité),Construction,11384.0,5.0,Dakar,Wave,V012,56920.0
2024-05-29,Lait en poudre 1kg,Alimentation,4236.0,3.0,Thiès,Wave,V033,12708.0
2024-07-11,"Téléviseur LED 32""",Électronique,128331.0,1.0,Kaolack,Orange Money,V046,128331.0
2024-10-03,Infinix Note 50 Pro,Électronique,158154.0,2.0,Thiès,Wave,V002,316308.0
2024-03-14,Tissu Bogolan 3 yards,Textile,13065.0,2.0,Thiès,Orange Money,V024,26130.0
2024-10-25,Powerbank 10000mAh,Électronique,12884.0,1.0,Dakar,Wave,V025,12884.0
2024-12-05,"Téléviseur LED 32""",Électronique,117665.0,1.0,Thiès,Wave,V018,117665.0
2024-11-17,Tôles ondulées (unité),Construction,12016.0,2.0,Dakar,Orange Money,V031,24032.0
2024-02-23,Dentelle Guipure 5 yards,Textile,25485.0,2.0,Dakar,Espèces,V050,50970.0
2024-01-18,Tecno Spark 40 5G,Électronique,86143.0,1.0,Dakar,Wave,V020,86143.0
2024-06-24,Savon noir Dudu Osun,Cosmétiques,1549.0,1.0,Ziguinchor,Orange Money,V049,1549.0
2024-03-12,Briques creuses (unité),Construction,189.0,175.0,Kaolack,Orange Money,V021,33075.0
2024-06-26,Gravier 1m³,Construction,30780.0,2.0,Dakar,Orange Money,V039,61560.0
2024-01-07,Briques creuses (unité),Construction,217.0,93.0,Saint-Louis,Orange Money,V027,20181.0
2024-01-25,Fer à béton 12mm,Construction,529.0,473.0,Ziguinchor,Wave,V030,250217.0
2024-03-29,Beurre de karité 500g,Cosmétiques,5285.0,1.0,Saint-Louis,Wave,V002,5285.0
2024-09-01,Clé USB 32GB,Électronique,4993.0,1.0,Saint-Louis,Wave,V043,4993.0
2024-07-02,Thé Lipton 200g,Alimentation,1740.0,3.0,Thiès,Wave,V032,5220.0
2024-05-20,Infinix Note 50 Pro,Électronique,137723.0,1.0,Thiès,Orange Money,V012,137723.0
2024-10-16,Tecno Spark 40 5G,Électronique,102154.0,1.0,Dakar,Orange Money,V009,102154.0
2024-07-23,Voile hijab,Textile,3503.0,1.0,Thiès,Orange Money,V029,3503.0
2024-08-25,Café Touba 500g,Alimentation,2322.0,3.0,Thiès,Wave,V030,6966.0
2024-10-22,Infinix Note 50 Pro,Électronique,139625.0,1.0,Thiès,Espèces,V002,139625.0
2024-04-20,Boubou brodé homme,Textile,38643.0,5.0,Dakar,Orange Money,V017,193215.0
2024-03-06,Huile palme 20L,Alimentation,17019.0,1.0,Dakar,Espèces,V044,17019.0
2024-09-13,Mboubou femme,Textile,33598.0,4.0,Dakar,Espèces,V045,134392.0
2024-07-03,Sarouel coton,Textile,12569.0,2.0,Ziguinchor,Orange Money,V036,25138.0
2024-03-30,Huawei Nova 13,Électronique,173498.0,1.0,Saint-Louis,Wave,V017,173498.0
2024-09-14,Café Touba 500g,Alimentation,2506.0,3.0,Kaolack,Wave,V017,7518.0
2024-11-02,Écouteurs Bluetooth,Électronique,14577.0,1.0,Kaolack,Free Money,V023,14577.0
2024-01-27,Tecno Spark 40 5G,Électronique,92387.0,1.0,Ziguinchor,Espèces,V031,92387.0
2024-04-12,Dentelle Guipure 5 yards,Textile,22032.0,1.0,Dakar,Espèces,V044,22032.0
2024-04-04,Mixeur,Électroménager,26638.0,1.0,Dakar,Wave,V002,26638.0
2024-05-29,Huile palme 20L,Alimentation,16328.0,1.0,Dakar,Orange Money,V015,16328.0
2024-03-03,Dattes 1kg,Alimentation,2843.0,3.0,Dakar,Espèces,V009,8529.0
2024-06-07,Gravier 1m³,Construction,25944.0,10.0,Saint-Louis,Wave,V046,259440.0
2024-04-07,Clé USB 32GB,Électronique,5193.0,1.0,Dakar,Orange Money,V029,5193.0
2024-03-24,Boubou brodé homme,Textile,40017.0,2.0,Dakar,Wave,V017,80034.0
2024-12-02,Écouteurs Bluetooth,Électronique,14079.0,1.0,Dakar,Wave,V045,14079.0
2024-09-26,Henné naturel 100g,Cosmétiques,2546.0,3.0,Kaolack,Wave,V033,7638.0
2024-02-07,iPhone 12,Électronique,457586.0,1.0,Thiès,Orange Money,V043,457586.0
2024-07-06,Farine blé 50kg,Alimentation,29089.0,1.0,Dakar,Orange Money,V018,29089.0
2024-10-02,Savon noir Dudu Osun,Cosmétiques,1454.0,1.0,Dakar,Wave,V037,1454.0
2024-03-26,Huile d'argan 100ml,Cosmétiques,11584.0,2.0,Kaolack,Orange Money,V003,23168.0
2024-01-24,Gel coiffant 500ml,Cosmétiques,4828.0,1.0,Dakar,Orange Money,V005,4828.0
2024-06-22,Farine blé 50kg,Alimentation,29159.0,1.0,Dakar,Orange Money,V004,29159.0
2024-02-09,Savon noir Dudu Osun,Cosmétiques,,1.0,Dakar,Free Money,V005,1560.0
2024-02-19,Cuisinière 4 feux,Électroménager,173075.0,1.0,Dakar,Orange Money,V032,173075.0
2024-08-10,Écouteurs Bluetooth,Électronique,16669.0,1.0,Dakar,Orange Money,V048,16669.0
2024-09-23,Fer à repasser,Électroménager,18863.0,1.0,Dakar,Espèces,V042,18863.0
2024-03-13,Tecno Spark 40 5G,Électronique,93669.0,1.0,Thiès,Wave,V023,93669.0
2024-10-15,Mboubou femme,Textile,37020.0,4.0,Dakar,Orange Money,V033,148080.0
2024-10-16,Huile de coco 250ml,Cosmétiques,3695.0,2.0,Dakar,Espèces,V018,7390.0
2024-12-27,Écouteurs Bluetooth,Électronique,13543.0,1.0,Kaolack,Wave,V002,13543.0
2024-12-19,Sable 1m³,Construction,25870.0,3.0,Dakar,Wave,V001,77610.0
2024-09-15,Peinture 25L,Construction,33437.0,2.0,Kaolack,Orange Money,V046,66874.0
2024-03-13,Mboubou femme,Textile,40318.0,1.0,Dakar,Espèces,V034,40318.0
2024-01-29,Huile d'argan 100ml,Cosmétiques,12805.0,1.0,Thiès,Wave,V037,12805.0
2024-02-07,Riz parfumé 50kg,Alimentation,35511.0,2.0,Kaolack,Orange Money,V019,71022.0
2024-06-15,Sable 1m³,Construction,28853.0,3.0,Ziguinchor,Orange Money,V014,86559.0
2024-05-28,Boubou brodé homme,Textile,44858.0,3.0,Kaolack,Espèces,V010,134574.0
2024-04-01,Samsung Galaxy A25,Électronique,110996.0,1.0,Dakar,Wave,V008,110996.0
2024-12-22,Bazin riche 5 yards,Textile,33873.0,4.0,Thiès,Wave,V026,135492.0
2024-06-24,Ventilateur sur pied,Électroménager,37861.0,1.0,Dakar,Orange Money,V047,37861.0
2024-09-14,Huile d'argan 100ml,Cosmétiques,13193.0,1.0,Thiès,Free Money,V043,13193.0
2024-11-27,Machine à laver 7kg,Électroménager,188121.0,1.0,Dakar,Wave,V044,188121.0
2024-04-16,Clé USB 32GB,Électronique,5453.0,1.0,Thiès,Orange Money,V029,5453.0
2024-05-09,Fer à béton 12mm,Construction,557.0,70.0,Thiès,Orange Money,V003,38990.0
2024-05-15,Thé Lipton 200g,Alimentation,1742.0,2.0,Dakar,Orange Money,V033,3484.0
2024-07-22,Powerbank 10000mAh,Électronique,12608.0,2.0,Thiès,Espèces,V041,25216.0
2024-01-05,Huile palme 20L,Alimentation,17478.0,3.0,Thiès,Orange Money,V015,52434.0
2024-05-10,Beurre de karité 500g,Cosmétiques,4516.0,1.0,Dakar,Free Money,V005,4516.0
2024-05-10,Machine à laver 7kg,Électroménager,196754.0,1.0,Thiès,Orange Money,V014,196754.0
2024-09-23,Huile d'argan 100ml,Cosmétiques,11397.0,1.0,Saint-Louis,Espèces,V034,11397.0
2024-07-30,Gravier 1m³,Construction,28637.0,5.0,Dakar,Orange Money,V001,143185.0
2024-05-12,Boubou brodé homme,Textile,39567.0,2.0,Kaolack,Orange Money,V035,79134.0
2024-01-25,Maquillage palette,Cosmétiques,20228.0,2.0,Kaolack,Espèces,V038,40456.0
2024-04-22,Mixeur,Électroménager,23189.0,1.0,Dakar,Orange Money,V014,23189.0
2024-10-07,Carrelage m²,Construction,7454.0,2.0,Dakar,Orange Money,V020,14908.0
2024-12-17,Pagne Kenté 6 yards,Textile,23003.0,2.0,Dakar,Espèces,V019,46006.0
2024-10-03,Briques creuses (unité),Construction,218.0,379.0,Thiès,Wave,V043,82622.0
2024-11-22,iPhone 12,Électronique,454604.0,2.0,Dakar,Wave,V028,909208.0
2024-11-02,Chargeur rapide,Électronique,7022.0,1.0,Dakar,Orange Money,V020,7022.0
2024-07-03,Huile palme 20L,Alimentation,18867.0,3.0,Thiès,Wave,V029,56601.0
2024-12-06,Ventilateur sur pied,Électroménager,35426.0,1.0,Dakar,Wizall,V028,35426.0
2024-10-21,Huile de coco 250ml,Cosmétiques,3165.0,2.0,Ziguinchor,Orange Money,V014,6330.0
2024-08-21,Congélateur 200L,Électroménager,219663.0,1.0,Thiès,Orange Money,V045,219663.0
2024-01-27,Sable 1m³,Construction,23167.0,1.0,Ziguinchor,Wave,V003,23167.0
2024-12-19,Bazin riche 5 yards,Textile,33040.0,2.0,Dakar,Wave,V049,66080.0
2024-08-05,Tissu Wax 6 yards,Textile,18652.0,1.0,Saint-Louis,Orange Money,V018,18652.0
2024-10-21,Henné naturel 100g,Cosmétiques,2468.0,1.0,Dakar,Wave,V038,2468.0
2024-09-19,Gravier 1m³,Construction,25191.0,2.0,Dakar,Wave,V011,50382.0
2024-07-10,Boubou brodé homme,Textile,45799.0,1.0,Thiès,Orange Money,V017,45799.0
2024-12-15,Thé Lipton 200g,Alimentation,1762.0,1.0,Dakar,Wave,V014,1762.0
2024-09-26,Bazin riche 5 yards,Textile,35179.0,4.0,Ziguinchor,Wave,V049,140716.0
2024-09-16,Fer à béton 12mm,Construction,492.0,426.0,Dakar,Espèces,V028,209592.0
2024-06-09,Clé USB 32GB,Électronique,4873.0,1.0,Dakar,Orange Money,V005,4873.0
2024-07-02,Voile hijab,Textile,3159.0,1.0,Thiès,Espèces,V027,3159.0
2024-10-04,Peinture 25L,Construction,323.2,1.0,Dakar,Espèces,V006,32320.0
2024-05-13,Micro-ondes 20L,Électroménager,64771.0,1.0,Saint-Louis,Espèces,V045,64771.0
2024-09-04,Briques creuses (unité),Construction,189.0,387.0,Thiès,Free Money,V033,73143.0
2024-01-16,Réfrigérateur 180L,Électroménager,290413.0,1.0,Dakar,Free Money,V005,290413.0
2024-07-11,Porte métallique,Construction,70117.0,3.0,Dakar,Espèces,V011,210351.0
2024-08-26,Mboubou femme,Textile,35120.0,4.0,Dakar,Carte bancaire,V038,140480.0
2024-01-12,Pagne Kenté 6 yards,Textile,21593.0,3.0,Kaolack,Wave,V009,64779.0
2024-07-17,Climatiseur 12000 BTU,Électroménager,349382.0,1.0,Dakar,Espèces,V002,349382.0
2024-10-31,Voile hijab,Textile,3786.0,2.0,Ziguinchor,Espèces,V015,7572.0
2024-07-30,Réfrigérateur 180L,Électroménager,267196.0,1.0,Thiès,Espèces,V035,267196.0
2024-08-25,"Téléviseur LED 32""",Électronique,114171.0,1.0,Dakar,Espèces,V026,114171.0
2024-08-08,Lait en poudre 1kg,Alimentation,4436.0,1.0,Dakar,Orange Money,V006,4436.0
2024-02-18,Chargeur rapide,Électronique,6995.0,1.0,Kaolack,Wave,V032,6995.0
2024-07-31,Peinture 25L,Construction,31686.0,2.0,Ziguinchor,Espèces,V019,63372.0
2024-12-18,Savon noir Dudu Osun,Cosmétiques,1724.0,1.0,Thiès,Wizall,V032,1724.0
2024-04-24,Farine blé 50kg,Alimentation,26183.0,2.0,Dakar,Wave,V018,52366.0
2024-11-08,Cuisinière 4 feux,Électroménager,161870.0,1.0,Thiès,Wave,V041,161870.0
2024-10-04,Riz parfumé 50kg,Alimentation,328190.0,2.0,Saint-Louis,Orange Money,V049,65638.0
2024-10-07,Beurre de karité 500g,Cosmétiques,5099.0,2.0,Dakar,Orange Money,V015,10198.0
2024-01-25,Clé USB 32GB,Électronique,5401.0,1.0,Thiès,Wave,V003,5401.0
2024-12-25,Congélateur 200L,Électroménager,246532.0,1.0,Dakar,Free Money,V044,246532.0
2024-08-13,Parfum femme 100ml,Cosmétiques,28687.0,1.0,Ziguinchor,Espèces,V016,28687.0
2024-06-20,Mboubou femme,Textile,39565.0,1.0,Ziguinchor,Wave,V049,39565.0
2024-07-09,Café Touba 500g,Alimentation,2519.0,2.0,Ziguinchor,Orange Money,V049,5038.0
2024-12-11,Dattes 1kg,Alimentation,3187.0,2.0,Kaolack,Espèces,V039,6374.0
2024-11-27,Thé Lipton 200g,Alimentation,1728.0,1.0,Dakar,Orange Money,V031,1728.0
2024-06-22,Samsung Galaxy A25,Électronique,122072.0,1.0,Dakar,Orange Money,V046,122072.0
2024-05-20,Tôles ondulées (unité),Construction,11652.0,1.0,Kaolack,Orange Money,V039,11652.0
2024-04-10,Beurre de karité 500g,Cosmétiques,4753.0,1.0,Dakar,Orange Money,V006,4753.0
2024-01-11,Huile palme 20L,Alimentation,17074.0,3.0,Dakar,Free Money,V007,51222.0
2024-05-27,Dattes 1kg,Alimentation,3174.0,1.0,Ziguinchor,Orange Money,V038,3174.0
2024-09-30,Micro-ondes 20L,Électroménager,67457.0,1.0,Dakar,Orange Money,V025,67457.0
2024-09-21,"Téléviseur LED 32""",Électronique,133992.0,2.0,Ziguinchor,Orange Money,V008,267984.0
2024-10-31,Henné naturel 100g,Cosmétiques,2340.0,1.0,Thiès,Espèces,V029,2340.0
2024-06-28,Tecno Spark 40 5G,Électronique,90155.0,1.0,Dakar,Orange Money,V050,90155.0
2024-02-28,Boubou brodé homme,Textile,39146.0,1.0,Thiès,Orange Money,V011,39146.0
2024-12-16,Briques creuses (unité),Construction,196.0,434.0,Kaolack,Orange Money,V009,85064.0
2024-04-02,Clé USB 32GB,Électronique,4762.0,2.0,Dakar,Free Money,V028,9524.0
2024-12-26,Réfrigérateur 180L,Électroménager,293591.0,1.0,Dakar,Wave,V035,293591.0
2024-06-14,Gravier 1m³,Construction,24860.0,2.0,Kaolack,Orange Money,V003,49720.0
2024-04-10,Congélateur 200L,Électroménager,229269.0,1.0,Dakar,Wave,V046,229269.0
2024-12-22,Fer à repasser,Électroménager,17659.0,1.0,Dakar,Orange Money,V049,17659.0
2024-07-01,Huile palme 20L,Alimentation,16359.0,1.0,Ziguinchor,Wave,V038,16359.0
2024-11-12,Maquillage palette,Cosmétiques,20026.0,2.0,Ziguinchor,Carte bancaire,V014,40052.0
2024-11-29,Climatiseur 12000 BTU,Électroménager,319253.0,1.0,Thiès,Wave,V001,319253.0
2024-03-09,Huile d'argan 100ml,Cosmétiques,10562.0,1.0,Kaolack,Wave,V020,10562.0
2024-04-16,Briques creuses (unité),Construction,202.0,186.0,Dakar,Wave,V028,37572.0
2024-05-16,Chargeur rapide,Électronique,8656.0,1.0,Dakar,Wave,V013,8656.0
2024-04-05,Ciment 50kg,Construction,4108.0,10.0,Thiès,Free Money,V035,41080.0
2024-07-31,Beurre de karité 500g,Cosmétiques,5523.0,2.0,Ziguinchor,Espèces,V034,11046.0
2024-06-29,Pagne Kenté 6 yards,Textile,21646.0,2.0,Thiès,Wave,V028,43292.0
2024-12-29,Fer à repasser,Électroménager,18853.0,1.0,Dakar,Orange Money,V017,18853.0
2024-02-16,Tecno Spark 40 5G,Électronique,98014.0,1.0,Dakar,Wave,V041,98014.0
2024-07-11,Powerbank 10000mAh,Électronique,11485.0,1.0,Dakar,Carte bancaire,V006,11485.0
2024-11-28,Sarouel coton,Textile,12697.0,1.0,Dakar,Orange Money,V012,12697.0
2024-11-04,Gel coiffant 500ml,Cosmétiques,4828.0,1.0,Dakar,Free Money,V034,4828.0
2024-06-16,Boubou brodé homme,Textile,49645.0,9999.0,Thiès,Orange Money,V028,99290.0
2024-07-30,Riz parfumé 50kg,Alimentation,29716.0,1.0,Ziguinchor,Espèces,V049,29716.0
2024-02-20,Ciment 50kg,Construction,4455.0,5.0,Thiès,Orange Money,V036,22275.0
2024-01-22,Écouteurs Bluetooth,Électronique,13779.0,1.0,Thiès,Orange Money,V037,13779.0
2024-12-19,Boubou brodé homme,Textile,43215.0,1.0,Dakar,Espèces,V050,43215.0
2024-10-30,Savon noir Dudu Osun,Cosmétiques,1572.0,1.0,Ziguinchor,Wave,V040,1572.0
2024-05-07,Huile palme 20L,Alimentation,17443.0,1.0,Dakar,Espèces,V009,17443.0
2024-06-01,Fer à béton 12mm,Construction,563.0,141.0,Thiès,Wave,V001,79383.0
2024-10-18,Clé USB 32GB,Électronique,5197.0,1.0,Dakar,Orange Money,V021,5197.0
2024-11-11,Ciment 50kg,Construction,4729.0,2.0,Dakar,Orange Money,V041,9458.0
2024-02-05,Tissu Bogolan 3 yards,Textile,12471.0,2.0,Dakar,Wave,V047,24942.0
2024-12-23,Écouteurs Bluetooth,Électronique,14314.0,1.0,Dakar,Orange Money,V017,14314.0
2024-08-13,Voile hijab,Textile,3862.0,4.0,Dakar,Espèces,V029,15448.0
2024-09-29,Écouteurs Bluetooth,Électronique,13352.0,1.0,Ziguinchor,Wave,V049,13352.0
2024-10-29,Mboubou femme,Textile,43332.0,2.0,Dakar,Orange Money,V021,86664.0
2024-06-14,Tecno Spark 40 5G,Électronique,103496.0,1.0,Dakar,Orange Money,V007,103496.0
2024-09-01,Écouteurs Bluetooth,Électronique,14583.0,1.0,Thiès,Espèces,V009,14583.0
2024-06-29,Huile de coco 250ml,Cosmétiques,3257.0,2.0,Thiès,Orange Money,V005,6514.0
2024-01-27,Riz parfumé 50kg,Alimentation,35283.0,3.0,Dakar,Wave,V016,105849.0
2024-03-01,Boubou brodé homme,Textile,49110.0,1.0,Dakar,Wizall,V025,49110.0
2024-09-13,Mixeur,Électroménager,23376.0,1.0,Dakar,Free Money,V018,23376.0
2024-01-20,Mboubou femme,Textile,39859.0,2.0,Saint-Louis,Orange Money,V040,79718.0
2024-08-31,Powerbank 10000mAh,Électronique,12464.0,1.0,Dakar,Free Money,V008,12464.0
2024-09-16,Riz parfumé 50kg,Alimentation,30413.0,1.0,Saint-Louis,Orange Money,V008,30413.0
2024-06-27,Chargeur rapide,Électronique,7868.0,1.0,Thiès,Orange Money,V033,7868.0
2024-10-30,Porte métallique,Construction,79264.0,5.0,Dakar,Orange Money,V002,396320.0
2024-01-09,Voile hijab,Textile,3978.0,1.0,Dakar,Orange Money,V025,3978.0
2024-07-21,"Téléviseur LED 32""",Électronique,123738.0,1.0,Dakar,Wave,V024,123738.0
2024-05-20,Huile palme 20L,Alimentation,16126.0,3.0,Dakar,Wave,V025,48378.0
2024-11-11,Tecno Spark 40 5G,Électronique,97833.0,1.0,Dakar,Orange Money,V004,97833.0
2024-03-10,Infinix Note 50 Pro,Électronique,151928.0,1.0,Dakar,Wave,V028,151928.0
2024-08-09,Sarouel coton,Textile,12177.0,1.0,Dakar,Free Money,V008,12177.0
2024-11-09,Climatiseur 12000 BTU,Électroménager,308716.0,1.0,Kaolack,Orange Money,V038,308716.0
2024-02-16,Boubou brodé homme,Textile,50116.0,4.0,Thiès,Wave,V031,200464.0
2024-02-25,Dattes 1kg,Alimentation,3219.0,3.0,Dakar,Espèces,V014,9657.0
2024-05-24,Sarouel coton,Textile,10987.0,1.0,Thiès,Wizall,V050,10987.0
2024-10-27,Sucre cristallisé 50kg,Alimentation,29537.0,1.0,Dakar,Wave,V021,29537.0
2024-07-03,Huile palme 20L,Alimentation,17728.0,1.0,Saint-Louis,Free Money,V018,17728.0
2024-10-10,Bazin riche 5 yards,Textile,36021.0,1.0,Dakar,Carte bancaire,V002,36021.0
2024-02-10,Machine à laver 7kg,Électroménager,208808.0,0.0,Dakar,Orange Money,V002,208808.0
2024-06-17,Peinture 25L,Construction,35654.0,1.0,Dakar,Orange Money,V028,35654.0
2024-08-14,Cuisinière 4 feux,Électroménager,189395.0,2.0,Dakar,Orange Money,V035,378790.0
2024-06-21,Samsung Galaxy A25,Électronique,116078.0,1.0,Dakar,Espèces,V049,116078.0
2024-01-25,Climatiseur 12000 BTU,Électroménager,332451.0,1.0,Dakar,Espèces,V027,332451.0
2024-10-15,Huile d'argan 100ml,Cosmétiques,12552.0,1.0,Kaolack,Orange Money,V043,12552.0
2024-02-01,Machine à laver 7kg,Électroménager,196587.0,1.0,Saint-Louis,Orange Money,V039,196587.0
2024-10-06,Climatiseur 12000 BTU,Électroménager,289964.0,1.0,Dakar,Wave,V018,289964.0
2024-12-28,Bouilloire électrique,Électroménager,11842.0,2.0,Ziguinchor,Orange Money,V044,23684.0
2024-05-22,Parfum femme 100ml,Cosmétiques,26646.0,1.0,Kaolack,Orange Money,V028,26646.0
2024-05-07,Gel coiffant 500ml,Cosmétiques,4228.0,3.0,Thiès,Orange Money,V011,12684.0
2024-10-01,Congélateur 200L,Électroménager,232229.0,1.0,Dakar,Wave,V046,232229.0
2024-09-23,Micro-ondes 20L,Électroménager,63373.0,1.0,Dakar,Wave,V042,63373.0
2024-03-25,Ventilateur sur pied,Électroménager,31869.0,1.0,Kaolack,Wave,V033,31869.0
2024-12-23,Tissu Bogolan 3 yards,Textile,10438.0,1.0,Dakar,Espèces,V039,10438.0
2024-02-14,iPhone 12,Électronique,461978.0,1.0,Dakar,Orange Money,V035,461978.0
2024-05-06,Congélateur 200L,Électroménager,249142.0,1.0,Ziguinchor,Orange Money,V026,249142.0
2024-12-21,Gel coiffant 500ml,Cosmétiques,4875.0,1.0,Dakar,Wizall,V009,4875.0
2024-08-05,Ventilateur sur pied,Électroménager,31590.0,1.0,Kaolack,Orange Money,V013,31590.0
2024-07-28,Congélateur 200L,Électroménager,229584.0,1.0,Dakar,Espèces,V041,229584.0
2024-08-23,Réfrigérateur 180L,Électroménager,295972.0,1.0,Thiès,Orange Money,V037,295972.0
2024-03-06,Sable 1m³,Construction,23330.0,5.0,Thiès,Orange Money,V015,116650.0
2024-07-05,Sable 1m³,Construction,22514.0,2.0,Dakar,Orange Money,V032,45028.0
2024-11-12,Lait en poudre 1kg,Alimentation,4086.0,1.0,Ziguinchor,Free Money,V001,4086.0
2024-03-16,Beurre de karité 500g,Cosmétiques,4924.0,2.0,Dakar,Orange Money,V047,9848.0
2024-04-09,Huile d'argan 100ml,Cosmétiques,12221.0,1.0,Kaolack,Orange Money,V044,12221.0
2024-06-24,Huile végétale 5L,Alimentation,5851.0,4.0,Thiès,Orange Money,V035,23404.0
2024-12-03,Cuisinière 4 feux,Électroménager,188993.0,1.0,Kaolack,Wave,V016,188993.0
2024-09-02,Fer à béton 12mm,Construction,602.0,303.0,Dakar,Espèces,V043,182406.0
2024-07-05,Voile hijab,Textile,3987.0,4.0,Kaolack,Wave,V029,15948.0
2024-11-28,Maquillage palette,Cosmétiques,18865.0,1.0,Kaolack,Espèces,V050,18865.0
2024-09-25,Moussor femme,Textile,14824.0,1.0,Dakar,Orange Money,V003,14824.0
2024-12-17,Huawei Nova 13,Électronique,181493.0,1.0,Dakar,Wave,V031,181493.0
2024-10-19,Farine blé 50kg,Alimentation,26064.0,3.0,Thiès,Carte bancaire,V047,78192.0
2024-11-09,Parfum homme 100ml,Cosmétiques,31814.0,2.0,Dakar,Wave,V047,63628.0
2024-09-08,Riz brisé 50kg,Alimentation,27367.0,3.0,Ziguinchor,Wave,V038,82101.0
2024-01-21,Maquillage palette,Cosmétiques,18007.0,2.0,Saint-Louis,Wave,V050,36014.0
2024-12-05,Fer à béton 12mm,Construction,560.0,344.0,Dakar,Free Money,V049,192640.0
2024-01-11,Huile de coco 250ml,Cosmétiques,3471.0,3.0,Dakar,Carte bancaire,V012,10413.0
2024-07-03,Ventilateur sur pied,Électroménager,33409.0,1.0,Kaolack,Espèces,V005,33409.0
2024-01-19,Clé USB 32GB,Électronique,4769.0,2.0,Saint-Louis,Wave,V001,9538.0
2024-05-08,Ciment 50kg,Construction,4455.0,2.0,Thiès,Wave,V049,8910.0
2024-05-24,Congélateur 200L,Électroménager,246044.0,1.0,Thiès,Wave,V013,246044.0
2024-12-29,Samsung Galaxy A25,Électronique,122416.0,1.0,Dakar,Orange Money,V036,122416.0
2024-05-24,Parfum homme 100ml,Cosmétiques,28842.0,2.0,Thiès,Espèces,V047,57684.0
2024-05-06,Pagne Kenté 6 yards,Textile,23093.0,4.0,Thiès,Orange Money,V010,92372.0
2024-06-15,Mixeur,Électroménager,23888.0,1.0,Saint-Louis,Orange Money,V011,23888.0
2024-02-08,Fenêtre aluminium,Construction,44585.0,1.0,Kaolack,Espèces,V023,44585.0
2024-03-28,Tissu Bogolan 3 yards,Textile,11471.0,1.0,Kaolack,Wave,V021,11471.0
2024-02-12,Riz parfumé 50kg,Alimentation,30098.0,1.0,Dakar,Orange Money,V049,30098.0
2024-12-03,Huile végétale 5L,Alimentation,5701.0,2.0,Ziguinchor,Wave,V007,11402.0
2024-06-20,Infinix Note 50 Pro,Électronique,153224.0,1.0,Ziguinchor,Wave,V050,153224.0
2024-03-26,Fer à béton 12mm,Construction,532.0,286.0,Dakar,Espèces,V028,152152.0
2024-09-09,Porte métallique,Construction,70561.0,2.0,Dakar,Free Money,V046,141122.0
2024-08-30,Porte métallique,Construction,77382.0,3.0,Thiès,Espèces,V025,232146.0
2024-03-25,Samsung Galaxy A25,Électronique,125391.0,1.0,Saint-Louis,Wave,V015,125391.0
2024-10-17,Boubou brodé homme,Textile,39011.0,2.0,Dakar,Wave,V039,78022.0
2024-02-19,Savon noir Dudu Osun,Cosmétiques,1604.0,2.0,Ziguinchor,Orange Money,V035,3208.0
2024-11-27,Micro-ondes 20L,Électroménager,67349.0,1.0,Saint-Louis,Orange Money,V008,67349.0
2024-09-19,Boubou brodé homme,Textile,44586.0,1.0,Saint-Louis,Orange Money,V038,44586.0
2024-11-19,Beurre de karité 500g,Cosmétiques,4779.0,2.0,Dakar,Free Money,V024,9558.0
2024-06-24,Huile d'argan 100ml,Cosmétiques,11635.0,2.0,Thiès,Orange Money,V015,23270.0
